285.081,0,40,30,100292,228716,16017,16089,21961,31534,8489,4953
286.092,0,41,34,34814,6999,3891,3476,2444,6013,1476,469
287.063,0,47,38,3477,14777,16136,2172,14177,21315,7135,9794
288.060,0,54,57,313960,12889,3080,4325,1564,7462,1511,844
289.082,0,66,64,40572,38997,1816,24423,21611,20794,15641,3318
290.089,0,53,56,64878,145768,22736,4840,22519,18862,10871,6550
291.094,0,54,47,11623,25293,11606,5776,15557,6309,4515,2221
292.086,0,56,38,384124,48599,30705,7001,25935,10606,7489,10086
293.083,0,54,26,162162,70043,3267,17336,10232,4882,1935,566
294.060,0,63,27,24216,44480,18348,4309,13098,11103,10567,4165
295.083,0,54,37,37214,37430,6455,8353,18600,26260,7277,4900
296.096,0,47,30,595460,331483,32522,42668,23078,22765,13755,6089
297.063,0,38,29,1593036,245652,18554,18322,27639,11738,17849,4197
298.093,0,48,26,465423,80118,36946,46669,18262,15128,11410,4982
299.099,0,44,21,27679,67075,9579,3067,4229,18945,9890,5257
300.114,0,51,26,85927,62584,20817,11086,12165,9347,12041,6522
301.081,0,67,40,39488,16731,6525,18696,12514,14170,9179,8430
302.115,0,64,43,21874,78909,30633,24505,13088,19421,9849,7810
303.089,0,50,56,13582,11233,592,2173,34063,24701,22459,13921
304.107,0,47,54,132771,153633,10568,31929,6302,14403,5930,3764
305.084,0,34,40,712818,123230,12257,18044,44456,6122,3222,1812
306.105,0,35,44,36068,23048,5787,20775,6967,15877,10423,5310
307.089,0,53,44,13965,10351,1870,8105,9755,36085,8836,6412
308.094,0,57,44,1422889,71318,24258,14781,22608,8585,3172,3839
309.095,0,64,47,2490684,208496,52344,21497,33865,12459,16040,10241
310.107,0,61,35,1408001,29796,6740,7679,2681,2345,1922,814
311.102,0,53,23,50451,69256,5372,4621,22794,27854,4170,2462
312.088,0,38,23,41692,29179,141,3370,1197,2100,517,436
313.050,0,23,23,174743,428577,13729,26861,20137,24602,7037,3076
314.071,0,13,23,45911,285926,20137,33221,19540,19504,4133,7413
315.080,0,21,21,36303,65945,8107,9071,17637,19053,7297,3260
316.076,0,43,29,24499,23644,28113,6204,14308,13784,6134,2186
317.089,0,61,30,9982,23518,6331,5280,773,3055,1352,221
318.060,0,66,40,77990,77805,19790,6177,10448,18131,7358,1713
319.072,0,53,29,90662,40429,878,1835,3544,2751,5500,952
320.095,0,40,35,24282,11987,2681,1757,793,7928,1572,304
321.097,0,41,43,36827,25210,11632,8881,3670,11049,6929,3522
322.075,0,54,50,5910,13379,11491,15819,2932,19961,5918,6621
323.108,0,63,54,106908,132274,14694,5477,17612,18775,7694,8162
324.061,0,70,48,189923,2765,1813,1724,3496,1266,774,246
325.082,0,67,50,22104,21411,7446,8570,11748,11114,6136,2215
326.096,0,64,48,8504,22846,11483,13835,8281,15524,3963,3517
327.062,0,81,51,49330,35956,19679,17922,12522,17128,7234,3125
328.077,0,75,56,456306,10635,2980,1519,3338,5707,1942,1517
329.108,0,56,50,20182,43682,4029,2440,26616,5471,5766,8332
330.086,0,64,48,7162,7402,20501,7986,7343,8311,8674,3351
331.060,0,47,54,38423,35427,2302,5333,9197,28590,13803,2272
332.076,0,44,54,21597,33143,3935,8632,8352,17063,3175,5222
333.090,0,57,57,331776,49675,16033,2149,17267,14051,5182,2848
334.060,0,40,63,45253,20888,7401,6158,16383,16081,8301,2805
335.059,0,61,56,46080,31692,37015,11493,12601,18098,10908,4950
336.081,0,67,38,276127,13953,2409,4501,3796,634,408,313
337.054,0,70,37,59792,50810,19617,2418,6846,11123,13152,2340
338.055,0,66,35,21649,27817,5318,3472,11816,14618,12571,2126
339.065,0,50,37,20907,34644,2057,9905,15648,14068,10956,2845
340.072,0,30,56,11088,32463,913,3985,11323,19416,9111,1326
341.087,0,27,66,12072,29035,8734,4932,10824,22784,5968,2891
342.066,0,37,67,28213,19953,13542,4323,8579,23280,5570,4911
343.075,0,44,63,169953,19034,11126,363,6247,4685,1902,823
344.086,0,61,48,278167,71034,15848,7917,2108,5110,2280,2286
345.065,0,75,51,28198,10301,20763,12091,9956,35102,10164,2272
346.078,0,67,34,796567,369920,37944,36373,23397,20275,8647,7050
347.086,0,57,38,110938,19359,1581,4148,2989,8609,2331,1931
348.066,0,53,51,67070,12618,862,3196,2465,5978,2778,2096
349.073,0,44,40,962642,234533,76822,29433,38749,51139,6775,4615
350.090,0,48,44,96077,83465,17064,9192,3403,11731,1518,509
351.093,0,54,34,246239,135932,13276,42963,22439,11189,8483,2230
352.081,0,56,40,42147,38570,9587,12602,15629,45172,7563,2436
353.067,0,56,51,26196,19263,13408,8020,11469,32982,7308,6008
354.096,0,51,50,359198,120299,9430,17983,16850,14159,9668,4309
355.071,0,60,54,102608,23737,12318,6322,3411,4246,2362,759
356.087,0,56,47,3934,60089,7126,8756,17824,17284,12243,3881
357.107,0,56,38,9745,34299,13637,3751,11564,13674,8306,3861
358.065,0,61,53,84204,15988,13842,3376,17750,30827,12451,6125
359.081,0,56,61,117289,46345,14981,18976,12708,25582,7674,4236
360.059,0,67,63,43962,21274,17294,4373,14185,13254,9613,2914
361.099,0,74,69,765000,27881,20158,20995,20422,49634,20087,3083
362.088,0,83,61,38671,33671,12410,30049,8754,20752,4838,6957
363.060,0,84,70,31855,3268,17042,5341,7100,31531,7625,4692
364.104,0,77,67,51772,78004,15610,9094,19493,19047,10412,2745
365.060,0,70,63,115423,30947,15116,7752,24763,18872,4518,8806
366.087,0,44,64,395166,55189,3437,3310,28504,20164,7954,5018
367.105,0,27,57,24160,53978,6182,4985,11765,35475,7307,5508
368.068,0,30,67,18580,26183,15888,6115,4695,35022,5062,3029
369.078,0,21,63,55225,12463,1371,759,1284,2752,2703,596
370.125,0,43,60,72625,48574,26479,8903,10348,16125,13656,8859
371.085,0,48,43,39946,231892,22564,24192,32522,15251,3543,2565
372.090,0,51,26,871594,318859,44326,116225,63519,27930,13996,2426
373.106,0,60,29,2035490,151161,35494,38310,60747,64000,13064,8077
374.132,0,64,26,2074236,63144,44086,39293,33792,19077,20148,3664
375.074,0,64,44,30716,50018,15094,5767,24423,52757,16830,3707
376.072,0,63,57,881262,58260,29804,12180,27973,36684,9487,5547
377.078,0,74,51,330040,8724,6683,1639,1962,2145,1506,458
378.053,0,70,60,22020,4740,3630,3943,2741,6294,3319,3620
379.070,0,81,56,27847,19360,18929,2582,18062,14488,3226,4971
380.062,0,83,53,12225,26988,11590,14440,27468,12602,9775,3462
381.062,0,74,63,32628,33169,17431,11304,25120,32328,5886,3759
382.118,0,66,64,19074,21029,3054,10713,5334,21500,8862,2622
383.095,0,64,66,5176,18349,7260,9800,13698,21894,5087,5504
384.065,0,60,70,20285,17186,1106,8672,13765,11714,3721,2002
385.084,0,53,69,46597,45992,9868,4057,11430,24023,17725,3704
386.105,0,48,70,4302,32384,11280,9126,24110,39419,12705,5716
387.085,0,56,64,549413,15703,16290,5515,6713,8436,4716,1355
388.056,0,74,61,16459,23246,31716,15836,5959,16588,13674,5232
389.077,0,80,51,269461,161235,43678,14573,27468,20703,13377,2461
390.097,0,84,48,30079,44033,12966,15778,10377,35527,12427,1621
391.070,0,70,44,34429,49486,7991,6885,14311,8311,4478,4252
392.075,0,51,48,37470,28733,4533,5667,6639,18384,6905,2479
393.091,0,50,57,149400,11664,4709,576,3287,6245,2042,1427
394.067,0,30,44,90806,39762,2214,1270,6985,3505,5067,531
395.087,0,27,54,9990,11313,4254,433,12475,8217,4351,4560
396.103,0,30,54,648,18681,2958,6422,8501,13512,6952,4106
397.062,0,27,44,1519464,175510,14579,28662,28981,18229,11523,8468
398.133,0,29,47,731724,294840,9270,17046,27483,26933,4970,2193
399.120,0,40,44,200189,16361,7151,6273,11466,13131,3983,927
400.073,0,53,35,1298304,189789,156679,158830,117840,63673,18612,15682
401.110,0,54,38,390383,76803,19740,20389,97369,14483,14959,7178
402.072,0,67,37,1186632,241135,56572,21443,45479,19332,9003,4473
403.090,0,64,24,1319029,100529,12783,21884,21642,11501,7558,3026
404.102,0,53,38,52112,4781,4764,9147,16855,21156,8738,2394
405.065,0,61,37,647835,283419,63149,62826,9191,33798,10271,6357
406.099,0,61,35,1498101,223599,15173,50379,46757,15306,7853,5683
407.106,0,60,35,821701,266831,27758,42084,42160,24295,37494,3802
408.095,0,51,14,176030,32275,1162,5548,6272,2136,2454,754
409.061,0,37,16,198756,40821,2707,3187,2996,6271,1367,626
410.080,0,44,29,24750,16794,13845,2207,6898,10699,6527,2406
411.067,0,44,27,628832,267657,42235,38579,40067,21290,3516,3450
412.090,0,48,27,39092,103598,18267,13798,24327,7839,4787,2780
413.078,0,75,29,26301,37519,60022,27282,15043,21495,4768,4128
414.100,0,74,17,1446939,473102,150716,69330,22586,34960,25149,9372
